t,u1,u2,u3,f1,f2
5.278426,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.2817607,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.285095,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.2884297,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.2917643,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.2950983,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.298433,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.3017673,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.305102,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.3084364,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.311771,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.315105,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.3184395,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.321774,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.3251085,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.328443,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.3317776,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.3351116,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.338446,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.3417807,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.345115,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.3484497,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.351784,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.3551183,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.358453,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.3617873,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.365122,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.3684564,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.371791,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.3751254,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.3784595,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.381794,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.3851285,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.388463,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.3917975,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.395132,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.398466,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.4018006,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.405135,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.4084697,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.411804,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.4151387,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.418473,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.4218073,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.425142,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.4284763,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.431811,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.4351454,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.4384794,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.441814,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.4451485,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.448483,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.4518175,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.455152,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.458486,0.86154485,0.041440368,0.0012976527,-0.024219647,-5.5134296e-06
5.4618206,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.465155,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.4684896,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.471824,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.4751587,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.4784927,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.4818273,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.485162,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.4884963,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.491831,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.4951653,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.4985,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.501834,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.5051684,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.508503,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.5118375,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.515172,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.5185065,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.5218406,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.525175,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.5285096,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.531844,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.5351787,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.538513,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.541847,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.5451818,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.5485163,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.551851,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.5551853,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.55852,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.561854,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.5651884,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.568523,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.5718575,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.575192,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.5134296e-06
5.5785265,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.5818605,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.585195,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.5885296,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.591864,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.5951986,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.598533,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.601867,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.6052017,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.6085362,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.611871,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.6152053,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.61854,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.621874,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.6252084,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.628543,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.6318774,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.635212,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.6385465,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.641881,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.645215,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.6485496,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.651884,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.6552186,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.658553,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.6618876,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.6652217,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.668556,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.6718907,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.6752253,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.67856,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.6818943,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.6852283,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.688563,0.86154485,0.041440368,0.0012976527,-0.024219617,-5.543232e-06
5.6918974,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.695232,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.6985664,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.701901,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.705235,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.7085695,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.711904,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.7152386,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.718573,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.7219076,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.7252417,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.728576,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.7319107,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.735245,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.7385798,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.7419143,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.7452483,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.748583,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.7519174,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.755252,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.7585864,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.761921,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.765255,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.7685895,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.771924,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.7752585,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.778593,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.7819276,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.785262,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.788596,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.7919307,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.795265,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.7985997,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.8019342,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.805269,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.808603,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.8119373,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.815272,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.8186064,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.821941,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.8252754,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.8286095,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.831944,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.8352785,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.838613,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.8419476,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.845282,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.848616,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.8519506,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.855285,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.8586197,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.861954,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.8652887,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.868623,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.8719573,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.875292,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.8786263,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.543232e-06
5.881961,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.8852954,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.8886294,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.891964,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.8952985,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.898633,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.9019675,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.905302,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.9086366,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.9119706,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.915305,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.9186397,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.921974,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.9253087,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.928643,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.9319773,0.86154485,0.041440368,0.0012976527,-0.024219587,-5.5730343e-06
5.935312,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.9386463,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.941981,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.9453154,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.94865,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.951984,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.9553185,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.958653,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.9619875,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.965322,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.9686565,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.9719906,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.975325,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.9786596,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.981994,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.9853287,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.988663,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.9919972,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.995332,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
5.9986663,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.002001,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.0053353,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.00867,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.012004,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.015339,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.018673,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.0220075,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.025342,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.028676,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.032011,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.035345,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.0386796,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.042014,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.0453486,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.048683,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.052017,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.055352,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.0586863,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.062021,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.0653553,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.0686893,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.0720243,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.0753584,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.078693,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.0820274,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.085362,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.0886965,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.0920305,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.0953655,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.0986996,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.102034,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.1053686,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.108703,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.1120377,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.1153717,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.1187067,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.1220407,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.1253753,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.12871,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.132044,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.135379,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.138713,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.1420474,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.145382,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.1487164,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.152051,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.155385,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.15872,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.162054,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.1653886,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.168723,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.172057,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.175392,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.178726,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.1820607,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.1853952,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.18873,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.1920643,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.1953983,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.1987333,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.2020674,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.205402,0.86154485,0.041440368,0.0012976527,-0.024219558,-5.5730343e-06
6.2087364,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.2120705,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.2154055,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.2187395,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.222074,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.2254086,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.228743,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.2320776,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.2354116,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.2387466,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.2420807,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.245415,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.2487497,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.2520843,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.255419,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.258753,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.262088,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.265422,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.2687564,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.272091,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.275425,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.27876,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.282094,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.2854285,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.288763,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.2920976,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.295432,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.298766,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.302101,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.305435,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3087697,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.312104,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3154383,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3187733,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3221073,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.325442,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3287764,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.332111,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3354454,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3387794,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3421144,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3454485,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.348783,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3521175,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3554516,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3587866,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3621206,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.365455,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3687897,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.372124,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3754587,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.378793,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.382128,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.385462,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3887963,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.392131,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3954654,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.3988,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.402134,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
6.405469,0.86154485,0.041440368,0.0012976527,-0.024219528,-5.5730343e-06
